st_trend,dist_to_st,atr_pct,rsi,adx,bb_width,vol_ratio,label
1.0,0.38115650167969445,1.1844013211928537,44.13565962151743,28.51399826899891,3.655581133838768,1.0919631296833816,1
1.0,0.5106145908468118,1.1311364312709844,45.056952755233745,26.82927975316351,3.7270077945996216,0.8398441591640406,1
1.0,1.1911696727744223,1.095177151911642,49.78379946847624,25.523937086307143,3.8124625846417395,0.8188845234685903,0
1.0,1.0813411779831748,1.1053518050877704,49.04623595967584,24.55800813683254,3.9090867040716235,1.287520755406509,0
1.0,1.2952536613113843,0.9430670608788013,49.55536507090385,36.766313047853416,2.3734604354125812,1.3221993847001137,0
-1.0,4.265067463832415,1.0526435758908013,34.949480909239554,29.621067221292567,3.4092892169634403,2.265541419270684,0
-1.0,0.5423289196905716,1.1669449712040731,55.87386522158608,28.651441322236142,4.493052315172748,2.4140861414804777,1
-1.0,0.39598515342119434,1.167597137390579,56.52994776324435,27.932252800537686,4.539306701863477,2.4209115341553464,1
-1.0,0.8042424007625818,1.1205021706868723,54.11879247564312,27.23097404780293,4.468820630870282,0.637706566232066,1
-1.0,0.8425946760534111,1.1216483127984822,53.887294485180774,26.065697706676552,4.212583596289249,0.9695910182671804,1
-1.0,0.17353471314666266,1.1037109261819134,50.60301008089224,31.99734410859346,5.541772476170531,1.618375296592355,0
-1.0,0.17615815034240076,1.043216010932652,50.58444114433619,30.07787872259345,5.436096606947942,0.5283469551593466,0
-1.0,0.11095233266018309,0.9922351025719274,51.06538964851196,28.366851423420854,5.345957174233324,0.41351846520968255,0
1.0,3.2092479503891624,0.9916001275691672,55.8767282730645,27.385338835856693,5.141728464577651,0.8948418620036732,0
1.0,0.7362617130177644,1.087755453731182,41.56535572138566,17.87247377445063,2.783500026913259,2.3638622144644272,0
1.0,0.5767834851915139,1.0466702163011365,40.530646072572516,17.036298033281465,2.5498295482813993,0.7064065112232039,0
1.0,0.25229147626847537,1.010667018899922,38.4438096715986,16.132059376799116,2.7071843645005793,1.2424116519491786,0
1.0,0.6384967457780653,0.9941444356543233,42.256870411856156,15.197221514109817,2.879546636158063,1.1815475289923179,0
1.0,0.3657446972294847,0.9447845774896392,40.35354753508197,14.159537944949559,3.1106743546313314,0.6817556698023385,0
-1.0,3.3159673839779704,1.0432677562734665,36.57352380723797,14.653700069554906,3.507989380592514,2.4543708760102576,1
-1.0,0.17370298715488397,1.47006159621023,60.56113732464564,14.054895640666969,3.683387627271005,1.7303271661991075,0
1.0,6.834888937224413,1.7152017361500156,71.79930597867707,16.438563153163926,6.857629562000795,2.8383425597602088,1
-1.0,7.961978279174349,2.4361558662024985,43.72724817359426,34.045244079754625,9.494938366819508,1.1750102175949304,1
-1.0,1.000571239459044,1.8694930663108924,58.05896116746313,25.18262969943902,4.140296126010623,1.2287021139842986,1
-1.0,1.4509618250374134,1.8474782787207946,55.93290903325964,23.86094420051658,4.755301556108604,1.1002793399890367,1
-1.0,0.8635887950389147,1.8552121634250542,58.09119374213922,23.141511767220987,5.51411123778527,1.5063452795083427,1
1.0,5.870007850456157,1.8133394456961733,61.827355893395854,22.72791125361115,6.626253026412726,1.0816331294159314,0
1.0,3.951956733287608,2.3611488978756667,52.23492844839737,21.36042935508492,6.752831630327641,1.7938608914570922,0
-1.0,8.32930861329893,2.42629614841057,40.53533720486321,21.78626408804993,7.04831213868853,1.953825818287656,1
1.0,11.240008439993304,3.187925710146296,56.91469309532348,50.126545750701624,15.163624096546627,1.6211351868185777,0
1.0,0.8314611722866312,1.6068395822603105,43.79251154090079,13.924978731879978,4.458766232772246,1.7806246040513454,1
-1.0,4.828831699810198,1.6000932223016802,40.342992711599116,14.530252411586947,4.76410001903762,0.8263655633417563,0
-1.0,0.6867281637637657,1.61195823230779,59.77645646571219,14.311128603801166,5.106610330351889,1.549015351189787,0
1.0,7.521677427709268,1.8243655255729858,71.66852882057071,16.14792706516119,7.213381571140552,3.4540110508326602,0
1.0,0.6552153739109919,1.6893412182748566,44.82768191033419,23.7694843222805,11.092166683835401,1.4920369213450781,1
1.0,1.6636993759923902,1.6630246126450587,48.97060979505649,22.30921811083409,10.529507049891945,0.46200629101556684,1
1.0,3.363957134046129,2.267794987635869,58.17670077606666,40.3352535011159,9.285981783387886,1.3254448463772641,0
1.0,1.744260875792648,2.269894850040998,48.347375682412846,28.4977105094882,5.014832475886818,1.8743609874897065,0
1.0,0.1977479949219158,2.332101341892485,42.67669663688706,28.056030910321162,6.037768671366138,1.1519981160971695,1
1.0,1.3128692493657066,2.372907603977986,47.44261451505876,27.976297111286524,6.263439788277885,0.8193176993196086,1
1.0,1.6624978012081515,2.272893542329171,48.898540504588595,27.24681111136467,6.463926278892564,0.41356880090968534,0
1.0,0.31305725904983783,2.504422036708762,43.895031329717504,27.85852584507527,6.960618842336292,1.1893797489295943,1
1.0,2.037271107044664,2.432688984845582,50.842813287359704,28.36859640467423,6.928077962436408,0.8892456355940676,1
1.0,4.023435002192884,2.5686436935262265,57.607068939805366,26.882210103698412,6.629273942951526,1.4706965592643721,0
1.0,0.4267158978812857,2.63397247037755,44.25858666009135,24.47033852948371,5.645248507802717,1.3129925671480565,1
1.0,1.4047174905156885,2.5884754130000536,47.739030066431305,24.70245657622335,5.369836018687494,1.0157248824762808,1
1.0,1.4733559982337476,2.754360158366415,48.02793164989179,22.947992130197058,5.393297768229827,1.1393782471131881,1
1.0,1.6611474342598995,2.597100391300994,48.60723265672156,22.319947794484758,5.369462161406352,0.5921987533667793,1
1.0,2.372017743823889,1.8245376821959085,52.765585081316495,19.715064236393367,5.559634524828823,1.1908093203882122,0
1.0,1.6977272524704077,2.087487212104856,48.04620567339377,17.142516765807674,5.115762825849971,1.316640785819396,0
1.0,2.4206543015838493,2.0300075901602885,51.396373015792214,16.603098759489196,4.8165394318092725,0.6673998262355891,0
1.0,1.5615404881047523,2.183917982745824,47.14770294584623,14.785137671136768,4.399482329402363,1.8193863636376544,0
1.0,0.9568544681800071,1.9662407170927216,43.57776480031694,16.038130287331402,3.839540179240287,1.0632239338852405,0
-1.0,6.590812376019799,1.9891443378828695,40.01081124375784,17.59099353195799,4.53342698710115,1.0503338253921721,1
1.0,6.730015805257403,1.8729976670207193,58.858963501588136,36.46780942152922,7.915751433069385,1.6613072078940594,0
1.0,3.190208321575187,2.432922452412379,60.99725177728332,51.03002218596469,17.733097811041148,3.4111304941855374,0
1.0,1.4569626677966265,2.543952961126528,54.22237533674173,47.77595751360228,16.296662188116727,1.2307814908919392,0
1.0,1.656569729806637,2.546354291661222,54.83482333955236,44.42123962789851,15.69598879770419,0.7037576210922568,0
-1.0,7.746972977424105,2.752039961928998,44.70223777316535,36.91095689465719,10.217992837059265,1.723041091364107,1
-1.0,1.6027582437521934,2.5092286677300737,52.98441468723855,24.903834164161733,11.002079836045848,1.2652370436840872,0
-1.0,1.8485547397248832,2.3963056966832488,52.224036446350354,23.409302818649355,9.36119738912699,0.5299089984029863,0
1.0,11.831362030873942,2.6562952146609646,67.90837109932569,17.902044085223395,10.085613237968369,4.021845612495563,0
1.0,1.0962389344270278,2.4337177449241474,48.28060399499434,31.396136744152674,14.770600674808943,1.1370322016242533,0
1.0,1.2837228035101353,2.392907704822838,48.9230789960849,29.613968725121367,12.613127147313797,1.145315523956442,0
1.0,1.5510285142492974,2.3742534394754546,49.88339695912319,28.631388095133556,10.519442838725613,1.346330024560545,0
-1.0,10.74532898052356,2.7490349540056123,38.03172175517579,27.082337692988933,8.487835362100048,0.9415580823813634,0
-1.0,5.891062717960453,2.1781523413552035,42.77605060698948,15.368296139756511,5.910810044994078,3.432814110100689,0
-1.0,0.6925867904568842,1.2368542480643905,60.964975292739105,14.057533077310065,2.7730326325561587,3.227112539065884,0
-1.0,2.6068714960218258,1.3858397836475536,49.56760637976606,15.10238229033376,2.7672411094257963,1.6232091113463831,0
-1.0,0.7108774899033754,1.3302908319862976,58.30978085750982,17.698606464970304,3.1589217649352594,0.7197365791035485,0
1.0,4.336442221215454,1.3112213664584502,61.58585786442549,19.687339734690948,3.838448983644112,1.1330279057324972,0
1.0,0.15538577281685326,1.4176101897409856,45.69624136770474,28.750972424579878,5.677832210300718,1.9707736665392341,0
-1.0,4.4475185914264515,1.4532470029033262,42.69804068883138,27.873218938466156,5.875152692730183,1.3994240395870572,0
-1.0,1.168292494286164,1.584021166894937,57.79119392765826,22.747681442800438,4.252851434153858,1.3248727454525693,1
-1.0,0.6445190823105464,1.5573673437917641,60.28616450369363,21.14168363829696,4.244854852795038,1.0082108402098806,1
-1.0,1.5172592477830351,1.5586889593279707,54.522858113998744,20.12748339970606,4.0819392435532,0.7450595451765382,1
-1.0,0.9745054168196795,1.4777828941794622,57.43643196760691,17.9447525654324,3.625518937697367,0.9704497199094052,1
-1.0,1.219006401988454,1.4535111314959879,55.69338752185186,16.770130101047346,3.8106784115519607,0.9086421537931396,1
-1.0,2.069917174096476,1.4289700475342104,49.67990575693433,15.287210914270272,3.8296518600562233,0.8270197467001794,1
-1.0,0.25189145386533573,1.40258583803982,61.01474151340367,41.41818988945385,5.706593414845031,1.243273163287939,0
-1.0,0.7470946442192261,1.371842753021863,58.05488798537208,38.75130998358209,6.004625036862932,0.7429194904251709,0
-1.0,1.203539352005581,1.306945972084896,55.35916485718336,33.766696144811526,5.771952257434511,1.1438876245932164,0
1.0,4.866360740424481,1.4550053793475368,62.000436849268276,32.82256880349499,6.1796255475233535,2.4014123471408273,1
1.0,0.24817556594653023,1.9433003467172285,47.08187664566274,48.16570089820219,7.599948333423622,3.5238859724845972,0
-1.0,5.932127604061818,1.9355179572103212,44.53771204767244,44.83696200439988,7.620101928988519,1.573639086634851,1
-1.0,14.017875701848896,4.989610645129513,18.16610788147831,36.489448314422155,16.045035125038407,6.461816146501429,0
-1.0,0.7074024977459445,3.575565030642712,53.37624856697749,48.74819496600856,23.737972701990024,1.0181861688185554,1
-1.0,0.3045525148479469,3.486908069363076,54.289062293289135,45.98030229259643,23.013649034507058,0.8080760424783653,1
-1.0,0.6076628134533727,3.38044247679878,53.44043442816864,43.21042326770635,22.024719837100374,0.6797434946880686,1
1.0,10.140243166557106,3.2104347081209696,55.734892484966686,40.704001988382586,20.823409206974627,0.4560256926678298,0
1.0,2.2774371969676195,3.356695811820319,42.369830690356,30.995317436379555,17.485473593619556,1.357492156685486,0
1.0,4.993547493703397,3.414417935614794,49.221477006402814,30.46549016669118,16.680264302863563,2.0084816405450816,0
1.0,2.556139126678195,2.9901087024845925,43.09423953367218,23.847653119546965,7.6599246170946005,0.7215005548275685,0
1.0,2.6148165351792727,2.8636539441493998,43.27914957410181,23.574031219602112,7.934923860613558,0.5732299206844579,0
1.0,0.6599744395640418,2.9924810618347557,39.82400670353556,21.713345754284656,8.673939702051296,1.3960679581349438,0
-1.0,10.16238329328981,3.0224504047472243,37.75583161342894,22.060107795878228,9.704179053925081,1.3410959518565788,0
-1.0,1.0944207226668652,2.0077140217075287,62.27394083793062,18.300257075256074,7.9443633074773,1.2237732647998991,1
-1.0,1.5957563687505492,1.961404535913134,59.45695469616579,17.566500074492314,8.472442142702477,0.8668619013273997,1
-1.0,0.0769740175876269,2.117031925880158,61.55536729563959,20.88170665658459,6.392589335813373,2.463072203211053,1
-1.0,2.2301984810199724,2.3080379302521483,52.89653455182327,19.60823176692407,6.219183718594919,1.88496549813826,1
-1.0,3.8211810284728775,2.1216768649459414,48.72069325434207,17.664331682142354,6.643731767687183,1.7637277314692712,0
1.0,5.257071089749076,1.4065382928284211,65.2937117942941,18.327239946231437,4.4342628857884225,1.4415500042587692,1
1.0,2.008830318250839,1.6248830011040092,58.41234477543236,28.8377638698012,10.275343290785106,0.8658463826590752,0
1.0,0.12027472948021709,1.811266371051652,48.05139962716064,26.81667002288247,8.8673916645305,1.4905299102616494,0
-1.0,5.996207885936452,1.9341501155775278,41.74277888164649,25.394555508286437,8.542464487594192,1.975406178964589,1
-1.0,1.054184857440682,2.2168012223081806,57.724622225914125,29.55034451477567,7.367179638472098,1.8642691017760828,0
1.0,7.62882808256952,2.178091669981276,62.36535311189646,28.241265344817524,8.890157456176127,0.747019868028485,0
1.0,0.7739596536346866,2.1646528529719493,42.10335827421197,18.79426710769672,9.351171931396895,0.8523828081764779,0
1.0,1.3896683277038921,2.0700292347695814,44.34082605911793,18.676737168999697,8.991510740833148,0.7993529701849037,0
1.0,1.0770013522448803,1.9666223640673066,43.42034158886398,18.52656854838505,8.79021747164526,0.7328884654642872,0
1.0,4.453512541854204,2.1091374855467198,54.70610440031636,17.91239623665492,7.980488776208018,0.8706122798304544,0
1.0,1.0660350790747715,2.460264412854949,45.007665255804696,17.587376300183912,7.938592155222275,1.397528026133752,0
1.0,0.48949919037510164,2.470686718812072,43.645937434715776,16.507380370672205,8.116683700025346,1.3501430088065676,0
1.0,0.6914388465341711,2.3585524895927032,44.279453837845764,15.504527007554191,8.575553206169834,0.5248354186691593,0
1.0,1.7826405778996186,2.3768242155731554,47.7430366738158,15.09164163671905,8.59697671499579,1.0899686838936438,0
1.0,4.166231016069687,2.4597051874072506,54.61941409271394,15.864806911437965,8.437815108230964,1.2196547121353174,0
-1.0,7.58037744851392,2.7041966072478205,43.16913888160931,15.476259801416427,7.94942268954792,1.7676629291782322,1
-1.0,0.8322960373350029,2.6058879683759506,60.714703425327805,32.3984237783012,7.954894822838554,2.4156147446012906,0
-1.0,1.0241702640616048,2.482592910015641,60.02445828291146,31.19478296342663,8.743184949391201,0.7608928809285496,0
-1.0,2.4600922305620196,2.434327117786736,55.05981527434513,29.247463203838947,9.077544092918789,0.7306686483229264,0
-1.0,2.0759041292099734,2.348141444905038,56.1433525648817,22.80136424146401,8.743336719175483,0.9863067264205957,0
-1.0,0.8200299978624638,2.3353529252090532,59.878464945788174,22.018728838465652,8.640370405124202,0.8301825652594909,0
-1.0,1.927700182588922,2.336442685662749,55.39112975433604,21.34602401661826,8.143450257259968,0.7351524517690512,0
-1.0,1.328149910502994,2.2044039526051105,57.249267659969874,20.698763816687034,7.837362913712809,0.5293761607383133,0
1.0,8.2924197331743,2.2519290774059724,64.61262915069801,18.87446758681433,8.177498283527102,1.3378589154343037,0
-1.0,8.62662865085144,1.9251824508855382,28.56876051828108,20.423989369848893,6.172325219752921,4.089672533671797,0
1.0,9.649927973554075,2.2664030191885423,59.95223677468447,27.435299962481345,14.246853329191476,3.1692051297486,1
1.0,1.2981025180179269,2.4301897047968946,46.01223529463391,25.706624438346548,8.894113752797345,1.8660773079922117,0
1.0,0.7522955079364915,2.3401096057672905,44.317383218270955,25.138044520108,8.751801287462838,0.5872936683616071,0
1.0,1.3571877604495286,2.20417219430385,46.663588009520765,24.610077453172206,8.547922296695953,0.3075635137786288,0
1.0,0.8988918694662739,2.053871982703857,45.11042242258834,24.119822319588963,8.235129307538228,0.22732736467251483,0
1.0,1.3143417780158178,1.9353393985803813,46.837122469769426,23.83807653663018,8.166678155252463,0.2574167317038119,0
1.0,1.4019415259189192,1.8799842755187455,47.2160948415436,22.960135941714242,8.273740367289067,0.5657553153845677,0
1.0,1.0359127783332838,1.835606853757986,45.75260948748575,22.171929661980464,8.54295431299692,0.43418236598977966,0
1.0,0.9237734662166075,1.8174283425740245,45.32580454404954,21.09897179576723,8.030559755353153,2.4133620829144213,1
1.0,4.425629563523709,2.0570748746078604,61.142177200140516,20.303631481262066,7.615444305427744,1.908560448348854,0
1.0,1.9871142441532437,2.335324526194601,50.145642570402806,19.565101189221554,6.627048456160391,1.0976023453566748,1
1.0,0.8659290697950499,2.6802071507416194,48.789552274665155,29.945788373808618,13.131985824007153,1.535048547323667,0
1.0,1.178363757078795,2.5146259216800315,49.71772574158249,29.1451342679806,12.36033246341223,0.5574573809253618,0
1.0,0.9072252296375573,2.3789961729123963,48.889246664206034,28.351466335289164,11.977843013439465,0.4396465594871377,0
1.0,0.4864491159629822,2.3537582851173853,47.573566440302294,27.05419049251686,11.768185269037886,1.0345744334553273,0
1.0,0.9618199197765331,2.3563449246249037,49.236570853474454,26.172706956661465,11.552187222857132,0.9940124866542401,0
1.0,2.273604153940458,2.3614796742583226,53.68259888388145,25.84472862497086,10.93999189337215,1.0643542714520198,0
1.0,2.5175068639636202,2.3674476317543545,54.493393068591324,25.517920769871342,10.396792868468788,0.5956572199425717,0
-1.0,10.586941467487062,2.62488975124936,37.12597707205409,24.305208262191666,9.85683036362912,1.5676893056304897,1
-1.0,1.6060311834479362,2.2236216408759537,50.451643738078936,31.29863840305989,10.1045104307079,2.7012569024328537,0
-1.0,2.0693585134304255,2.747969033290989,51.10958729393368,26.25492280967745,8.02501066856658,1.146081597978091,0
-1.0,1.612884901752793,2.5770281633513665,52.21134414064201,25.876010407683502,8.362755260363576,1.685827109866604,0
-1.0,0.9310448857454869,2.540812611188417,54.02604537260495,25.833453076651036,8.55750222619128,1.0352423568215987,0
-1.0,1.1180357794421856,2.3859502650057682,53.42395844995362,25.79393555497803,8.669597101110837,0.2903825465877228,0
-1.0,0.7828259104130937,2.2186133494991376,54.40633896902196,25.680826334723967,8.940399683079217,0.15470668123362605,0
-1.0,1.0590182624840716,2.0915493015703523,53.40624163866568,25.42967999180664,9.06001062112902,0.21511026837637795,0
-1.0,0.8597508661651755,1.9290989665104084,54.06184956003252,25.196472673383408,9.279995088512237,0.17508973643718778,0
-1.0,1.1937740295129409,1.83047639490171,52.724409050062306,24.79545526481105,9.421127853825652,0.31455748138143924,0
-1.0,0.543693219083468,1.3271739958987359,55.63360286076663,23.244306682231727,8.465371740694687,0.5983636886634065,0
-1.0,1.281881615786575,1.4098367152000997,51.63059160831182,22.41436983668904,7.799805752433027,0.7490890057295636,0
-1.0,0.7231887097560188,1.3628841366866227,54.30562006797236,21.6437141943994,7.326863937183237,0.38202893911849395,0
-1.0,0.35948714693706024,1.3604734794494582,56.02622591177311,21.24962101530874,7.439829522798489,0.4630364242298933,0
1.0,4.68964468409857,1.5079998594413335,59.01590110928933,21.819235079536593,5.24717462597842,1.4337307919021272,0
1.0,0.3217216971646116,1.7133045548716284,41.1976269488681,19.64537195240041,3.8154124496757915,2.529822193095926,0
1.0,0.8407806411516965,1.729635970989821,44.01998526314079,18.963472564722313,4.067402163500663,1.6317021765203312,0
1.0,1.546428336098675,1.7059645246725892,47.738137461731554,17.738975787378102,4.11755460099058,1.7955031169962774,0
1.0,0.9023817177626394,1.7393183540525325,44.810875897302566,17.082079791258007,4.30221113369418,0.8386788703497212,0
1.0,0.46073589518777325,1.7142468108710205,42.889867257475686,16.56557811972478,4.590319090177868,0.7694688727016786,0
1.0,0.20006391241745133,1.6340071533099618,41.759957399831855,16.155503940239946,4.912687609232595,0.6330322878901069,0
1.0,0.2181439199806236,1.6413505984232832,41.87405877462595,16.39396317220892,5.19691049042263,0.9302074258338909,0
1.0,0.9013724811249119,1.5791955511370779,46.19433862245063,16.102597249746832,5.269717996019002,0.6727400442170495,0
1.0,0.9494565750298778,1.411222032914974,46.50227280141767,15.184924975304577,5.394429446779774,0.2964470242831898,0
1.0,0.7612256575080195,1.3066110203003956,45.34525876060078,14.838777339927747,5.407994312735212,0.3932717352669739,1
1.0,0.19528696736252638,1.3017037422346727,41.988187934475775,15.2416950501445,5.34263441734608,0.6183822278342418,1
1.0,1.4174240140956802,1.330972030173722,50.55749192399369,14.728945392985969,4.975261626670028,1.1195838637027007,0
-1.0,4.809993878944906,1.3985321920546776,39.85275744282594,15.14463677556425,3.356728833249324,0.9059552904426359,0
1.0,4.958176552501758,1.1352169617168768,69.29509582654302,18.50556018274966,3.685750028834826,2.998719882526548,0
1.0,0.30300771302376295,1.3906258439061818,46.63730716915639,17.8591745146096,4.08917309955697,2.972727990735846,1
1.0,0.19183588413544642,1.361979225475643,46.10852225218231,17.344829549696367,4.083037475159608,1.2498729229637882,1
1.0,0.37596749157885606,1.2854689251542024,47.17757743870456,16.867223510848365,4.026957939785392,0.6466482229987803,1
1.0,0.8487910856054208,1.275283202973491,49.94183490193207,16.059010003371217,3.9709624672918746,0.7984940477970662,1
1.0,0.8111573149934452,1.2214251491026238,49.71784058284979,15.214147490901254,3.9169671566711495,0.691896211580656,1
1.0,1.5044471232314025,1.3541524604451092,52.96942226434417,14.634821201721678,4.021850648760545,1.1787325321246735,1
1.0,1.0006271078297062,1.760386747647399,47.34992724503838,45.3502822352163,5.9367257969612215,1.6518387504011531,0
1.0,0.4128024005405838,1.7662590658202273,44.76604602561952,42.48962931957171,5.882786746618617,1.018462079595816,0
1.0,1.1262227675997467,1.7475566511482798,48.44763651050546,39.779437853301765,5.637317348339816,0.7259939988998217,0
1.0,0.3133064603639656,1.7474628176907547,44.787965735042164,37.191587504791016,5.538116691482671,0.6781384812567269,0
-1.0,5.338581597316275,1.8076576733596497,42.81981117611369,35.796211479967816,5.700195334230166,0.9797241083794822,0
-1.0,0.13998083382345736,1.2595699952467039,64.04090764564877,14.145639190782434,2.956371417967845,2.801363667008104,0
1.0,4.442758070562387,1.2674487887394514,68.697207134122,15.611628360275645,3.9746554036540607,1.9877701619056076,1
-1.0,4.6706995626785295,1.361400693191524,37.95636605224684,16.767085338377846,3.4055018571006213,5.089904088868713,1
-1.0,0.9882535577995868,1.6576634925582967,42.29153810031483,33.73407070365844,6.267220251097981,1.4607129789968725,0
-1.0,1.4132062904719682,1.6845415041530427,40.611428975666925,32.344129258326184,6.273735089164241,1.1725854915560863,0
-1.0,1.1624120735167196,1.7725370225130723,42.07155106495587,30.628165928001625,6.288018751207733,2.1535447131669154,0
-1.0,0.33874920392885793,1.7536525479971206,46.75145091171761,29.03477140698596,6.267824945162436,1.2287045474840697,0
-1.0,0.09118520756514453,1.7433150144150726,48.122551417373586,27.30593197627056,6.206021595695629,1.320238837315817,0
1.0,5.418985751204027,1.6871020601398379,50.191454811402465,25.60202158581134,6.125764671828799,1.128998244215931,0
-1.0,7.572741838563575,2.0086659478496136,32.19992660991619,21.036068648150952,7.208285826890197,2.064072950776514,1
-1.0,4.51925580054815,3.3993850579289555,48.11588673690914,35.51446161181139,16.910282839843617,0.4303286066102148,0
-1.0,1.194704009703632,2.470581528497697,58.34847771844083,14.827360933346927,7.740137527113436,1.1670288377807738,0
-1.0,1.6407328360965232,2.3356316266935075,56.8698684806274,15.750958271083915,8.14231839681721,0.5032728309348663,0
1.0,6.858231541444394,2.0126097885903915,63.288073523674186,19.081325693826077,10.48311703400988,0.8118738564826692,0
1.0,1.7898598976099194,2.193107410395593,45.91242291808478,21.379821885312605,11.547364497423676,1.575270298609979,0
-1.0,8.839443582545476,2.468336655859036,37.62497096496394,21.542630020625925,12.012121685013415,3.404431670894022,0
-1.0,1.4820465601221762,2.1572517369790987,50.80032090461009,32.98329226152862,11.522045321757991,1.6559250377361576,0
-1.0,2.169738833107785,2.1465694700460065,48.1992187672576,30.66791048122234,10.967335170797119,0.8420074239517615,0
-1.0,0.4105873043640697,2.096834277542214,54.66248650330344,28.843590172947568,10.406838462320984,0.7450990688316529,0
1.0,8.900535378277484,2.33385725449766,66.50211090008841,29.199277901123967,11.189931221674437,2.160615724886456,0
1.0,1.2964671054002992,2.6326133685461413,44.81947678020881,28.189689384348323,16.786760966288522,1.220511387596384,0
-1.0,8.223979504607472,2.618653727257192,40.76562872319857,27.221804379586626,15.515919668020645,0.7431106742493896,0
1.0,9.735252976522961,2.84804122573781,60.07227129854715,23.539195227131238,13.092026692596125,1.5817883583437076,0
1.0,0.6611202861490385,2.811133293310526,40.84180457537497,19.500337803138972,12.981032157558383,1.8506335482207188,1
1.0,0.9485583048295705,2.7109790996602583,41.742309897798734,19.28309591371946,12.688177087617275,0.8159143252350527,1
1.0,0.6947573822981316,2.5504954363797756,41.14653069384509,19.081371302115627,12.56393931509987,0.3400650045638791,1
1.0,0.7714851138039219,2.4161340863092002,41.4182617462124,18.72040642251764,12.632506517975973,0.34011968244467405,1
1.0,0.9080973389036814,2.2716308063508266,41.933430213792654,18.548541810709942,12.630856064151274,0.49405482432316356,1
1.0,1.2055359655317077,2.13687740120507,43.11159793861375,18.058046696260956,12.259413832279877,0.36503791524273943,0
1.0,0.8130590685728997,2.0342098841152625,41.90454271362003,17.72336083039683,12.526025466693207,0.36945822801514033,0
-1.0,6.648935199383585,2.0359380288179882,38.129699936542046,17.94411840142991,13.321048970829604,0.4849584646221591,0
-1.0,1.3041087095279074,2.132320817634294,56.0426287679409,15.620150142141085,5.254060492080722,1.8121641779068671,0
-1.0,0.7422793531436661,2.143264180732917,57.946811144192495,15.621652262670969,4.790750491300981,1.2430912503160263,0
-1.0,2.8112321243326277,2.210301059143112,49.55787591766009,15.024602965971178,4.850766507516351,1.589816694926353,0
-1.0,1.0956825533611836,2.2678494298233356,55.314413027381946,14.956299603698566,5.330573366262289,1.3404167536710472,0
1.0,6.927298150067291,2.1794878117646728,58.926483960199185,15.046870483777406,6.208193262798633,0.9509236495586223,1
-1.0,8.561675618384406,2.3651657148604524,43.029856131174725,47.11811707933605,14.130059325384195,1.8093596204706306,1
-1.0,1.380074386919572,2.443455397525316,52.13184836091296,35.533135372765464,7.520638634542967,3.8543215062584877,1
-1.0,1.6815782375476065,2.6050486232592673,50.94252247791905,33.14005403170521,7.384458556306991,3.4560594997790606,1
-1.0,0.4540140915627027,2.5992332964912626,55.440896073835596,30.91790707214926,7.491741524223549,1.5706915295255488,1
-1.0,0.5674433905234426,2.4632322742539405,54.934088801839096,28.854484895418732,7.613939602416382,0.4638996965783999,1
-1.0,1.0576978785426574,2.3769511325914077,52.70492144105706,27.112358445326215,7.658990484069916,0.7553049908216072,1
1.0,7.658363184195401,2.30859171246983,57.02574285179943,25.280104310701983,7.838389035817989,0.8018065443918172,0
1.0,0.5608136493674695,2.0011282522125167,36.459489903171786,15.726855502064362,6.285956133902733,1.1622792909616084,0
1.0,0.6549504370641673,2.001107201413162,36.9265245034006,17.236790999673754,5.6386702588980775,1.1143970544220203,0
-1.0,6.169062497304066,1.9973857630715761,34.00418316207944,18.955594227624484,6.8461799787169655,1.086877734272407,0
-1.0,0.4293339892072836,1.669435942436181,55.20209822790437,31.715922038595775,5.000046266799883,1.246202627369125,0
1.0,5.275631286678452,1.6557892658116917,57.50274593725264,29.92892862464294,5.207905346288857,1.1684070285610202,0
1.0,1.5120856570682075,2.340871421298975,45.509623154766935,21.331838868685256,8.440598355472027,1.6137326439595743,1
1.0,1.5005895166063201,2.2034267550465914,45.465838958084824,20.73134428769662,7.455263867162936,0.698189657692169,1
1.0,0.3823626539953436,2.159851326410285,41.346201402214845,20.492420731596052,7.488446850977545,0.5438848778922155,1
1.0,1.6684536313842813,2.1866864491138256,47.27366137638244,19.765987037035615,7.488340576579115,1.3504909714934974,1
1.0,1.9417370017522968,2.127121669814824,48.48396178953014,18.923496853283574,7.50688400837734,0.6860374232090977,1
1.0,1.411403347823309,1.9288959222305335,46.22712093379912,17.779442028245064,7.250873542904309,0.45275062870634375,1
1.0,1.2686578489314353,1.7949399829694568,45.61824136346964,15.966677470414696,6.9354275535628656,0.5911272980829653,1
1.0,0.5916423774715778,1.1561732271804073,41.206819283726375,12.283023675722843,1.6135773159403028,0.6752298701274859,1
1.0,0.8364737647376845,1.1193711752331348,43.34322291995189,12.16816519353045,1.7027355433465226,0.3578306857163628,1
1.0,1.3931626453728683,1.2373847772436748,48.007093139319494,11.422083144814769,1.7015387765415235,1.525241362290651,1
1.0,0.8802758405039033,1.692047010344381,46.780030737667175,19.13320753297046,7.3173215295629035,1.983606707799393,1
1.0,2.4434801739378638,1.6839785245048196,55.441994466470156,19.04055224660224,7.1564049365416995,1.3539951377688042,1
1.0,0.9157336719869793,1.7014523040743652,48.50930347405571,34.163216479031895,6.211021155526334,0.6117573714715543,1
1.0,0.0932300776758543,1.6959529290351951,45.473311040595114,32.102610864453496,6.153230813900358,1.1867670490572058,1
